step,phase_0_adam_1_lbfgs,weighted_pde_residual
1.850000000000000000e+02,0.000000000000000000e+00,6.149199469670879603e-02
1.860000000000000000e+02,0.000000000000000000e+00,6.134894545814719574e-02
1.870000000000000000e+02,0.000000000000000000e+00,6.120075103343140810e-02
1.880000000000000000e+02,0.000000000000000000e+00,6.104709443852739115e-02
1.890000000000000000e+02,0.000000000000000000e+00,6.088763775788406246e-02
1.900000000000000000e+02,0.000000000000000000e+00,6.072202536388957017e-02
1.910000000000000000e+02,0.000000000000000000e+00,6.054988946228793273e-02
1.920000000000000000e+02,0.000000000000000000e+00,6.037084987388304652e-02
1.930000000000000000e+02,0.000000000000000000e+00,6.018450862979554672e-02
1.940000000000000000e+02,0.000000000000000000e+00,5.999044680192864437e-02
1.950000000000000000e+02,0.000000000000000000e+00,5.978822726215118899e-02
1.960000000000000000e+02,0.000000000000000000e+00,5.957739879865049659e-02
1.970000000000000000e+02,0.000000000000000000e+00,5.935749574870814727e-02
1.980000000000000000e+02,0.000000000000000000e+00,5.912803411753818350e-02
1.990000000000000000e+02,0.000000000000000000e+00,5.888851003875000822e-02
2.000000000000000000e+02,0.000000000000000000e+00,5.863840289189094224e-02
2.010000000000000000e+02,0.000000000000000000e+00,5.837717916108302318e-02
2.020000000000000000e+02,0.000000000000000000e+00,5.810429317676017724e-02
2.030000000000000000e+02,0.000000000000000000e+00,5.781918647438630265e-02
2.040000000000000000e+02,0.000000000000000000e+00,5.752128997947547617e-02
2.050000000000000000e+02,0.000000000000000000e+00,5.721002925988818294e-02
2.060000000000000000e+02,0.000000000000000000e+00,5.688482924479829755e-02
2.070000000000000000e+02,0.000000000000000000e+00,5.654511702446519961e-02
2.080000000000000000e+02,0.000000000000000000e+00,5.619032583057483737e-02
2.090000000000000000e+02,0.000000000000000000e+00,5.581990290033005814e-02
2.100000000000000000e+02,0.000000000000000000e+00,5.543331954542346507e-02
2.110000000000000000e+02,0.000000000000000000e+00,5.503008055591981917e-02
2.120000000000000000e+02,0.000000000000000000e+00,5.460973367711559334e-02
2.130000000000000000e+02,0.000000000000000000e+00,5.417188198798099374e-02
2.140000000000000000e+02,0.000000000000000000e+00,5.371619926861799510e-02
2.150000000000000000e+02,0.000000000000000000e+00,5.324244608499374698e-02
2.160000000000000000e+02,0.000000000000000000e+00,5.275048661851301779e-02
2.170000000000000000e+02,0.000000000000000000e+00,5.224030879656736681e-02
2.180000000000000000e+02,0.000000000000000000e+00,5.171204800553337588e-02
2.190000000000000000e+02,0.000000000000000000e+00,5.116601142067514485e-02
2.200000000000000000e+02,0.000000000000000000e+00,5.060270143840218948e-02
2.210000000000000000e+02,0.000000000000000000e+00,5.002283959034671545e-02
2.220000000000000000e+02,0.000000000000000000e+00,4.942739085675056793e-02
2.230000000000000000e+02,0.000000000000000000e+00,4.881758561630220039e-02
2.240000000000000000e+02,0.000000000000000000e+00,4.819493787633098714e-02
2.250000000000000000e+02,0.000000000000000000e+00,4.756125979279918203e-02
2.260000000000000000e+02,0.000000000000000000e+00,4.691866910412072905e-02
2.270000000000000000e+02,0.000000000000000000e+00,4.626958398711677328e-02
2.280000000000000000e+02,0.000000000000000000e+00,4.561670324468099919e-02
2.290000000000000000e+02,0.000000000000000000e+00,4.496297123662558459e-02
2.300000000000000000e+02,0.000000000000000000e+00,4.431152424779481735e-02
2.310000000000000000e+02,0.000000000000000000e+00,4.366561591453402280e-02
2.320000000000000000e+02,0.000000000000000000e+00,4.302852200637946600e-02
2.330000000000000000e+02,0.000000000000000000e+00,4.240342312355841609e-02
2.340000000000000000e+02,0.000000000000000000e+00,4.179326585745585243e-02
2.350000000000000000e+02,0.000000000000000000e+00,4.120061033898398534e-02
2.360000000000000000e+02,0.000000000000000000e+00,4.062747300979480808e-02
2.370000000000000000e+02,0.000000000000000000e+00,4.007517320590406329e-02
2.380000000000000000e+02,0.000000000000000000e+00,3.954419702480202470e-02
2.390000000000000000e+02,0.000000000000000000e+00,3.903409173331024579e-02
2.400000000000000000e+02,0.000000000000000000e+00,3.854340484576235237e-02
2.410000000000000000e+02,0.000000000000000000e+00,3.806968443176404759e-02
2.420000000000000000e+02,0.000000000000000000e+00,3.760954813471591163e-02
2.430000000000000000e+02,0.000000000000000000e+00,3.715882215180665860e-02
2.440000000000000000e+02,0.000000000000000000e+00,3.671274619269868089e-02
2.450000000000000000e+02,0.000000000000000000e+00,3.626622919417614443e-02
2.460000000000000000e+02,0.000000000000000000e+00,3.581413476921217059e-02
2.470000000000000000e+02,0.000000000000000000e+00,3.535156561550630017e-02
2.480000000000000000e+02,0.000000000000000000e+00,3.487411724203606789e-02
2.490000000000000000e+02,0.000000000000000000e+00,3.437807961894243092e-02
2.500000000000000000e+02,0.000000000000000000e+00,3.386057030066681739e-02
2.510000000000000000e+02,0.000000000000000000e+00,3.600257809998068381e-02
2.520000000000000000e+02,0.000000000000000000e+00,3.541555621079439664e-02
2.530000000000000000e+02,0.000000000000000000e+00,3.478550139861256996e-02
2.540000000000000000e+02,0.000000000000000000e+00,3.412538717489374540e-02
2.550000000000000000e+02,0.000000000000000000e+00,3.344674539096808424e-02
2.560000000000000000e+02,0.000000000000000000e+00,3.274915250695568936e-02
2.570000000000000000e+02,0.000000000000000000e+00,3.203127313350124378e-02
2.580000000000000000e+02,0.000000000000000000e+00,3.128741104103746618e-02
2.590000000000000000e+02,0.000000000000000000e+00,3.051936357111366058e-02
2.600000000000000000e+02,0.000000000000000000e+00,2.972904766542621910e-02
2.610000000000000000e+02,0.000000000000000000e+00,2.892314608666194525e-02
2.620000000000000000e+02,0.000000000000000000e+00,2.810636789604838842e-02
2.630000000000000000e+02,0.000000000000000000e+00,2.728505722503718478e-02
2.640000000000000000e+02,0.000000000000000000e+00,2.646270807955227247e-02
2.650000000000000000e+02,0.000000000000000000e+00,2.563969876438324316e-02
2.660000000000000000e+02,0.000000000000000000e+00,2.481408503447237596e-02
2.670000000000000000e+02,0.000000000000000000e+00,2.398385644584977508e-02
2.680000000000000000e+02,0.000000000000000000e+00,2.315479183966091814e-02
2.690000000000000000e+02,0.000000000000000000e+00,2.233698172912009644e-02
2.700000000000000000e+02,0.000000000000000000e+00,2.154330000861714306e-02
2.710000000000000000e+02,0.000000000000000000e+00,2.078065380722983468e-02
2.720000000000000000e+02,0.000000000000000000e+00,2.004942087578348922e-02
2.730000000000000000e+02,0.000000000000000000e+00,1.935156974388804740e-02
2.740000000000000000e+02,0.000000000000000000e+00,1.869414293227117385e-02
2.750000000000000000e+02,0.000000000000000000e+00,1.808754517672503045e-02
2.760000000000000000e+02,0.000000000000000000e+00,1.753926752965351971e-02
2.770000000000000000e+02,0.000000000000000000e+00,1.704871336508682889e-02
2.780000000000000000e+02,0.000000000000000000e+00,1.661164932218466006e-02
2.790000000000000000e+02,0.000000000000000000e+00,1.622682388786948066e-02
2.800000000000000000e+02,0.000000000000000000e+00,1.589513520153197634e-02
2.810000000000000000e+02,0.000000000000000000e+00,1.561552433935125585e-02
2.820000000000000000e+02,0.000000000000000000e+00,1.538075980521374370e-02
2.830000000000000000e+02,0.000000000000000000e+00,1.518077000245248234e-02
2.840000000000000000e+02,0.000000000000000000e+00,1.500753683134677108e-02
2.850000000000000000e+02,0.000000000000000000e+00,1.485569466028357523e-02
2.860000000000000000e+02,0.000000000000000000e+00,1.471632387457853970e-02
2.870000000000000000e+02,0.000000000000000000e+00,1.457902620442183550e-02
2.880000000000000000e+02,0.000000000000000000e+00,1.444583972573771150e-02
2.890000000000000000e+02,0.000000000000000000e+00,1.437372561257111402e-02
2.900000000000000000e+02,0.000000000000000000e+00,1.462374044002408106e-02
2.910000000000000000e+02,0.000000000000000000e+00,1.545751993786726071e-02
2.920000000000000000e+02,0.000000000000000000e+00,1.578723671501599743e-02
2.930000000000000000e+02,0.000000000000000000e+00,1.390799938342378306e-02
2.940000000000000000e+02,0.000000000000000000e+00,1.376588838858453998e-02
2.950000000000000000e+02,0.000000000000000000e+00,1.451330941006774566e-02
2.960000000000000000e+02,0.000000000000000000e+00,1.310955471931393550e-02
2.970000000000000000e+02,0.000000000000000000e+00,1.332935821491928324e-02
2.980000000000000000e+02,0.000000000000000000e+00,1.337511064488396996e-02
2.990000000000000000e+02,0.000000000000000000e+00,1.241921016069108714e-02
3.000000000000000000e+02,0.000000000000000000e+00,1.296044651854251842e-02
3.010000000000000000e+02,0.000000000000000000e+00,1.227389598535018160e-02
3.020000000000000000e+02,0.000000000000000000e+00,1.218209376836278807e-02
3.030000000000000000e+02,0.000000000000000000e+00,1.221680751747722393e-02
3.040000000000000000e+02,0.000000000000000000e+00,1.162911030612495678e-02
3.050000000000000000e+02,0.000000000000000000e+00,1.189865387710547714e-02
3.060000000000000000e+02,0.000000000000000000e+00,1.137821989400179118e-02
3.070000000000000000e+02,0.000000000000000000e+00,1.140580431781131922e-02
3.080000000000000000e+02,0.000000000000000000e+00,1.122922607845956711e-02
3.090000000000000000e+02,0.000000000000000000e+00,1.094201038930131889e-02
3.100000000000000000e+02,0.000000000000000000e+00,1.100586373322725436e-02
3.110000000000000000e+02,0.000000000000000000e+00,1.061868194787338356e-02
3.120000000000000000e+02,0.000000000000000000e+00,1.066583492903230498e-02
3.130000000000000000e+02,0.000000000000000000e+00,1.040931418505927110e-02
3.140000000000000000e+02,0.000000000000000000e+00,1.028396321781844397e-02
3.150000000000000000e+02,0.000000000000000000e+00,1.021411311145053839e-02
3.160000000000000000e+02,0.000000000000000000e+00,9.959340626247838862e-03
3.170000000000000000e+02,0.000000000000000000e+00,9.957569344444649334e-03
3.180000000000000000e+02,0.000000000000000000e+00,9.728830046420300706e-03
3.190000000000000000e+02,0.000000000000000000e+00,9.646953848119727004e-03
3.200000000000000000e+02,0.000000000000000000e+00,9.541692674714701700e-03
3.210000000000000000e+02,0.000000000000000000e+00,9.359570918058847042e-03
3.220000000000000000e+02,0.000000000000000000e+00,9.321318666157429877e-03
3.230000000000000000e+02,0.000000000000000000e+00,9.145671614984694428e-03
3.240000000000000000e+02,0.000000000000000000e+00,9.060263336402118658e-03
3.250000000000000000e+02,0.000000000000000000e+00,8.970781327432805416e-03
3.260000000000000000e+02,0.000000000000000000e+00,8.822314994080707878e-03
3.270000000000000000e+02,0.000000000000000000e+00,8.770144153592130884e-03
3.280000000000000000e+02,0.000000000000000000e+00,8.646098310543855886e-03
3.290000000000000000e+02,0.000000000000000000e+00,8.549027171043966158e-03
3.300000000000000000e+02,0.000000000000000000e+00,8.486401538783230891e-03
3.310000000000000000e+02,0.000000000000000000e+00,8.366800597223465752e-03
3.320000000000000000e+02,0.000000000000000000e+00,8.300665568529701221e-03
3.330000000000000000e+02,0.000000000000000000e+00,8.224220092623996115e-03
3.340000000000000000e+02,0.000000000000000000e+00,8.124858221611637454e-03
3.350000000000000000e+02,0.000000000000000000e+00,8.069585051934209316e-03
3.360000000000000000e+02,0.000000000000000000e+00,7.989336356471039846e-03
3.370000000000000000e+02,0.000000000000000000e+00,7.908457700813897179e-03
3.380000000000000000e+02,0.000000000000000000e+00,7.855418574367795809e-03
3.390000000000000000e+02,0.000000000000000000e+00,7.778601228493914332e-03
3.400000000000000000e+02,0.000000000000000000e+00,7.709765613338496679e-03
3.410000000000000000e+02,0.000000000000000000e+00,7.657109905717301990e-03
3.420000000000000000e+02,0.000000000000000000e+00,7.585965607956999916e-03
3.430000000000000000e+02,0.000000000000000000e+00,7.523732774091889536e-03
3.440000000000000000e+02,0.000000000000000000e+00,7.471538614205193440e-03
3.450000000000000000e+02,0.000000000000000000e+00,7.405704113325172963e-03
3.460000000000000000e+02,0.000000000000000000e+00,7.346733728903008520e-03
3.470000000000000000e+02,0.000000000000000000e+00,7.295188692584975675e-03
3.480000000000000000e+02,0.000000000000000000e+00,7.233773061441000490e-03
3.490000000000000000e+02,0.000000000000000000e+00,7.176462419282127018e-03
3.500000000000000000e+02,0.000000000000000000e+00,7.125632626109337786e-03
3.510000000000000000e+02,0.000000000000000000e+00,7.068000915286885844e-03
3.520000000000000000e+02,0.000000000000000000e+00,7.011862918032667896e-03
3.530000000000000000e+02,0.000000000000000000e+00,6.961659265360235771e-03
3.540000000000000000e+02,0.000000000000000000e+00,6.907405857263878950e-03
3.550000000000000000e+02,0.000000000000000000e+00,6.852557722450317891e-03
3.560000000000000000e+02,0.000000000000000000e+00,6.802792761265848316e-03
3.570000000000000000e+02,0.000000000000000000e+00,6.751504915288648878e-03
3.580000000000000000e+02,0.000000000000000000e+00,6.698382117217017463e-03
3.590000000000000000e+02,0.000000000000000000e+00,6.648979796324604521e-03
3.600000000000000000e+02,0.000000000000000000e+00,6.600151910714025308e-03
3.610000000000000000e+02,0.000000000000000000e+00,6.549287460301613656e-03
3.620000000000000000e+02,0.000000000000000000e+00,6.500464791119165038e-03
3.630000000000000000e+02,0.000000000000000000e+00,6.453512362854101590e-03
3.640000000000000000e+02,0.000000000000000000e+00,6.405248910706356352e-03
3.650000000000000000e+02,0.000000000000000000e+00,6.357487107668769073e-03
3.660000000000000000e+02,0.000000000000000000e+00,6.311844658018474392e-03
3.670000000000000000e+02,0.000000000000000000e+00,6.266083449494828927e-03
3.680000000000000000e+02,0.000000000000000000e+00,6.219932391942416955e-03
3.690000000000000000e+02,0.000000000000000000e+00,6.175252343176282528e-03
3.700000000000000000e+02,0.000000000000000000e+00,6.131459380721274513e-03
3.710000000000000000e+02,0.000000000000000000e+00,6.087266588947303284e-03
3.720000000000000000e+02,0.000000000000000000e+00,6.043583043085302628e-03
3.730000000000000000e+02,0.000000000000000000e+00,6.001094545513631015e-03
3.740000000000000000e+02,0.000000000000000000e+00,5.958792563834352553e-03
3.750000000000000000e+02,0.000000000000000000e+00,5.916413579323772688e-03
3.760000000000000000e+02,0.000000000000000000e+00,5.874832063224371889e-03
3.770000000000000000e+02,0.000000000000000000e+00,5.833958689203971870e-03
3.780000000000000000e+02,0.000000000000000000e+00,5.793084929947905568e-03
3.790000000000000000e+02,0.000000000000000000e+00,5.752436395886140370e-03
3.800000000000000000e+02,0.000000000000000000e+00,5.712480027014067013e-03
3.810000000000000000e+02,0.000000000000000000e+00,5.672916815460383316e-03
3.820000000000000000e+02,0.000000000000000000e+00,5.633402807916684102e-03
3.830000000000000000e+02,0.000000000000000000e+00,5.594194227006043553e-03
3.840000000000000000e+02,0.000000000000000000e+00,5.555515266307115702e-03
3.850000000000000000e+02,0.000000000000000000e+00,5.517106798162499555e-03
3.860000000000000000e+02,0.000000000000000000e+00,5.478791562812768828e-03
3.870000000000000000e+02,0.000000000000000000e+00,5.440780409703156045e-03
